Wavelenth,Absorbance,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Overcoating,Before Overcoating,After Overcoating,After Overcoating,5x Purification,5x Purification
898.1629,0.211,898.1629,0.2928,898.1629,0.0932
898.3378,0.2084,898.3378,0.2905,898.3378,0.0922
898.5127,0.2086,898.5127,0.2911,898.5127,0.0929
898.6876,0.21,898.6876,0.292,898.6876,0.0904
898.8625,0.2103,898.8625,0.294,898.8625,0.0924
899.0373,0.2097,899.0373,0.2914,899.0373,0.0911
899.2121,0.2065,899.2121,0.2897,899.2121,0.09
899.3869,0.2081,899.3869,0.2906,899.3869,0.0909
899.5617,0.2091,899.5617,0.2888,899.5617,0.0912
899.7365,0.2086,899.7365,0.291,899.7365,0.0911
899.9112,0.2077,899.9112,0.2902,899.9112,0.0909
900.086,0.2091,900.086,0.2898,900.086,0.091
900.2607,0.2081,900.2607,0.2888,900.2607,0.0915
900.4354,0.2088,900.4354,0.2888,900.4354,0.091
900.6101,0.2083,900.6101,0.2892,900.6101,0.0914
900.7847,0.2087,900.7847,0.2878,900.7847,0.0898
900.9594,0.2075,900.9594,0.2888,900.9594,0.0894
901.134,0.2079,901.134,0.287,901.134,0.0905
901.3087,0.2094,901.3087,0.2886,901.3087,0.0919
901.4833,0.207,901.4833,0.2859,901.4833,0.0905
901.6578,0.208,901.6578,0.2892,901.6578,0.0912
901.8324,0.2061,901.8324,0.2891,901.8324,0.0896
902.007,0.2066,902.007,0.2864,902.007,0.0908
902.1815,0.2074,902.1815,0.2883,902.1815,0.0917
902.356,0.208,902.356,0.2861,902.356,0.0894
902.5305,0.2056,902.5305,0.2873,902.5305,0.0911
902.705,0.2066,902.705,0.2854,902.705,0.0912
902.8794,0.2088,902.8794,0.2848,902.8794,0.0919
903.0539,0.2066,903.0539,0.2843,903.0539,0.0918
903.2283,0.2065,903.2283,0.2843,903.2283,0.0904
903.4027,0.2053,903.4027,0.2858,903.4027,0.0895
903.5771,0.2065,903.5771,0.2857,903.5771,0.0912
903.7515,0.2073,903.7515,0.2857,903.7515,0.0908
903.9259,0.2061,903.9259,0.2859,903.9259,0.0912
904.1002,0.2046,904.1002,0.2837,904.1002,0.0907
904.2745,0.2066,904.2745,0.2828,904.2745,0.089
904.4488,0.2053,904.4488,0.2807,904.4488,0.0901
904.6231,0.2041,904.6231,0.2815,904.6231,0.0914
904.7974,0.2067,904.7974,0.281,904.7974,0.0911
904.9717,0.2046,904.9717,0.283,904.9717,0.0915
905.1459,0.2073,905.1459,0.2843,905.1459,0.0912
905.3201,0.2049,905.3201,0.2831,905.3201,0.0907
905.4943,0.206,905.4943,0.2816,905.4943,0.0909
905.6685,0.2051,905.6685,0.2828,905.6685,0.0893
905.8427,0.2072,905.8427,0.282,905.8427,0.0914
906.0169,0.2066,906.0169,0.2804,906.0169,0.0889
906.191,0.204,906.191,0.2803,906.191,0.0907
906.3651,0.2022,906.3651,0.278,906.3651,0.0903
906.5392,0.2053,906.5392,0.2815,906.5392,0.0917
906.7133,0.2043,906.7133,0.2817,906.7133,0.0899
906.8874,0.2048,906.8874,0.2801,906.8874,0.0898
907.0614,0.2053,907.0614,0.2832,907.0614,0.0893
907.2355,0.2035,907.2355,0.2794,907.2355,0.0908
907.4095,0.2023,907.4095,0.2804,907.4095,0.0901
907.5835,0.2038,907.5835,0.2785,907.5835,0.0899
907.7575,0.2025,907.7575,0.2791,907.7575,0.0904
907.9314,0.2028,907.9314,0.2779,907.9314,0.0896
908.1054,0.2033,908.1054,0.2765,908.1054,0.089
908.2793,0.2043,908.2793,0.2769,908.2793,0.0894
908.4532,0.204,908.4532,0.278,908.4532,0.0885
908.6271,0.2031,908.6271,0.2777,908.6271,0.0885
908.801,0.2025,908.801,0.2779,908.801,0.0887
908.9749,0.203,908.9749,0.2772,908.9749,0.0894
909.1487,0.2014,909.1487,0.2769,909.1487,0.0882
909.3226,0.2027,909.3226,0.2777,909.3226,0.0885
909.4964,0.2032,909.4964,0.2755,909.4964,0.0875
909.6702,0.202,909.6702,0.2754,909.6702,0.0898
909.844,0.1985,909.844,0.276,909.844,0.0878
910.0177,0.2007,910.0177,0.2756,910.0177,0.0899
910.1915,0.2027,910.1915,0.2751,910.1915,0.0889
910.3652,0.1995,910.3652,0.2736,910.3652,0.0872
910.5389,0.2002,910.5389,0.2757,910.5389,0.0906
910.7126,0.1998,910.7126,0.2744,910.7126,0.0875
910.8863,0.2026,910.8863,0.2736,910.8863,0.0895
911.0599,0.2026,911.0599,0.2716,911.0599,0.0905
911.2336,0.2018,911.2336,0.2729,911.2336,0.0892
911.4072,0.2019,911.4072,0.2729,911.4072,0.0876
911.5808,0.203,911.5808,0.2755,911.5808,0.0878
911.7544,0.2001,911.7544,0.2723,911.7544,0.0891
911.928,0.2009,911.928,0.2744,911.928,0.0884
912.1015,0.2005,912.1015,0.2697,912.1015,0.0889
912.2751,0.1994,912.2751,0.2717,912.2751,0.0895
912.4486,0.1993,912.4486,0.2709,912.4486,0.0888
912.6221,0.2003,912.6221,0.2708,912.6221,0.0895
912.7956,0.2005,912.7956,0.272,912.7956,0.0889
912.969,0.1983,912.969,0.273,912.969,0.0895
913.1425,0.2005,913.1425,0.2726,913.1425,0.0883
913.3159,0.2013,913.3159,0.2714,913.3159,0.0895
913.4893,0.1992,913.4893,0.2694,913.4893,0.089
913.6627,0.2009,913.6627,0.2734,913.6627,0.0863
913.8361,0.1979,913.8361,0.2729,913.8361,0.0879
914.0095,0.1982,914.0095,0.2715,914.0095,0.0874
914.1828,0.1984,914.1828,0.2699,914.1828,0.0884
914.3562,0.1984,914.3562,0.2686,914.3562,0.0877
914.5295,0.1971,914.5295,0.2663,914.5295,0.0882
914.7028,0.198,914.7028,0.2685,914.7028,0.0884
914.8761,0.1982,914.8761,0.2691,914.8761,0.0897
915.0493,0.1974,915.0493,0.2682,915.0493,0.0891
915.2226,0.1992,915.2226,0.2713,915.2226,0.0869
915.3958,0.1999,915.3958,0.2701,915.3958,0.0879
915.569,0.1978,915.569,0.2667,915.569,0.0876
915.7422,0.1997,915.7422,0.2671,915.7422,0.0861
915.9154,0.1996,915.9154,0.2667,915.9154,0.0869
916.0885,0.1994,916.0885,0.2697,916.0885,0.0886
916.2617,0.1997,916.2617,0.2681,916.2617,0.0882
916.4348,0.1982,916.4348,0.2676,916.4348,0.0873
916.6079,0.1951,916.6079,0.2683,916.6079,0.0884
916.781,0.1984,916.781,0.2668,916.781,0.088
916.9541,0.1968,916.9541,0.2666,916.9541,0.0875
917.1271,0.1975,917.1271,0.2666,917.1271,0.0869
917.3002,0.1971,917.3002,0.267,917.3002,0.0878
917.4732,0.1984,917.4732,0.264,917.4732,0.0881
917.6462,0.1966,917.6462,0.2689,917.6462,0.089
917.8192,0.1987,917.8192,0.2658,917.8192,0.0874
917.9921,0.1966,917.9921,0.2658,917.9921,0.0856
918.1651,0.199,918.1651,0.2645,918.1651,0.0865
918.338,0.1969,918.338,0.2663,918.338,0.0907
918.5109,0.1964,918.5109,0.2659,918.5109,0.0863
918.6838,0.1979,918.6838,0.265,918.6838,0.0858
918.8567,0.1964,918.8567,0.2653,918.8567,0.0875
919.0296,0.1977,919.0296,0.2631,919.0296,0.087
919.2024,0.1986,919.2024,0.265,919.2024,0.0872
919.3753,0.1972,919.3753,0.2627,919.3753,0.0873
919.5481,0.1962,919.5481,0.2631,919.5481,0.0874
919.7209,0.1965,919.7209,0.2624,919.7209,0.0859
919.8936,0.1973,919.8936,0.2637,919.8936,0.0874
920.0664,0.1959,920.0664,0.2639,920.0664,0.0848
920.2391,0.1959,920.2391,0.263,920.2391,0.0878
920.4119,0.1961,920.4119,0.2631,920.4119,0.09
920.5846,0.1959,920.5846,0.2623,920.5846,0.0846
920.7573,0.1959,920.7573,0.2631,920.7573,0.085
920.9299,0.1957,920.9299,0.2626,920.9299,0.087
921.1026,0.195,921.1026,0.2627,921.1026,0.0863
921.2752,0.1966,921.2752,0.2639,921.2752,0.0874
921.4479,0.1961,921.4479,0.2623,921.4479,0.0883
921.6205,0.1964,921.6205,0.2591,921.6205,0.0877
921.7931,0.1957,921.7931,0.2622,921.7931,0.0851
921.9656,0.1969,921.9656,0.2611,921.9656,0.0866
922.1382,0.1963,922.1382,0.2624,922.1382,0.0884
922.3107,0.1934,922.3107,0.2601,922.3107,0.0879
922.4832,0.1966,922.4832,0.2603,922.4832,0.0882
922.6557,0.1936,922.6557,0.2621,922.6557,0.088
922.8282,0.1925,922.8282,0.2597,922.8282,0.0878
923.0007,0.1932,923.0007,0.2573,923.0007,0.0876
923.1731,0.1955,923.1731,0.259,923.1731,0.0854
923.3456,0.194,923.3456,0.2603,923.3456,0.0866
923.518,0.1951,923.518,0.259,923.518,0.0892
923.6904,0.1923,923.6904,0.2611,923.6904,0.0857
923.8628,0.1964,923.8628,0.2598,923.8628,0.0855
924.0351,0.1922,924.0351,0.259,924.0351,0.0884
924.2075,0.1925,924.2075,0.2593,924.2075,0.0851
924.3798,0.1958,924.3798,0.2593,924.3798,0.0877
924.5521,0.198,924.5521,0.2609,924.5521,0.087
924.7244,0.1955,924.7244,0.2567,924.7244,0.0875
924.8967,0.1955,924.8967,0.2593,924.8967,0.0896
925.0689,0.1923,925.0689,0.262,925.0689,0.0874
925.2412,0.1948,925.2412,0.2607,925.2412,0.086
925.4134,0.1927,925.4134,0.2585,925.4134,0.0872
925.5856,0.1937,925.5856,0.2578,925.5856,0.0874
925.7578,0.1934,925.7578,0.2538,925.7578,0.0851
925.9299,0.194,925.9299,0.2584,925.9299,0.0874
926.1021,0.1937,926.1021,0.2578,926.1021,0.0859
926.2742,0.1932,926.2742,0.2587,926.2742,0.0857
926.4463,0.1922,926.4463,0.2555,926.4463,0.0871
926.6184,0.1914,926.6184,0.2559,926.6184,0.0878
926.7905,0.1925,926.7905,0.2571,926.7905,0.0878
926.9626,0.1938,926.9626,0.2565,926.9626,0.0835
927.1346,0.1914,927.1346,0.253,927.1346,0.0861
927.3067,0.1934,927.3067,0.2563,927.3067,0.0853
927.4787,0.193,927.4787,0.2551,927.4787,0.0857
927.6507,0.1916,927.6507,0.2569,927.6507,0.0846
927.8227,0.1941,927.8227,0.2559,927.8227,0.0868
927.9946,0.1925,927.9946,0.2555,927.9946,0.0844
928.1666,0.1939,928.1666,0.2552,928.1666,0.0862
928.3385,0.1937,928.3385,0.256,928.3385,0.0864
928.5104,0.1934,928.5104,0.2561,928.5104,0.085
928.6823,0.1928,928.6823,0.2552,928.6823,0.0872
928.8542,0.1934,928.8542,0.2551,928.8542,0.0842
929.026,0.1896,929.026,0.2547,929.026,0.0879
929.1979,0.1937,929.1979,0.2555,929.1979,0.0875
929.3697,0.1922,929.3697,0.2554,929.3697,0.0849
929.5415,0.193,929.5415,0.2545,929.5415,0.0862
929.7133,0.1904,929.7133,0.2547,929.7133,0.0846
929.885,0.1919,929.885,0.2567,929.885,0.0866
930.0568,0.1919,930.0568,0.2546,930.0568,0.0844
930.2285,0.192,930.2285,0.2553,930.2285,0.0847
930.4002,0.19,930.4002,0.2547,930.4002,0.0861
930.5719,0.1911,930.5719,0.2541,930.5719,0.083
930.7436,0.1926,930.7436,0.2524,930.7436,0.0872
930.9153,0.191,930.9153,0.2556,930.9153,0.0841
931.0869,0.1901,931.0869,0.2539,931.0869,0.0854
931.2586,0.1906,931.2586,0.2515,931.2586,0.0856
931.4302,0.189,931.4302,0.2505,931.4302,0.0852
931.6018,0.1914,931.6018,0.2537,931.6018,0.0868
931.7734,0.1921,931.7734,0.2559,931.7734,0.0849
931.9449,0.1924,931.9449,0.2539,931.9449,0.0816
932.1165,0.1909,932.1165,0.2524,932.1165,0.0854
932.288,0.1907,932.288,0.2481,932.288,0.0858
932.4595,0.1907,932.4595,0.2516,932.4595,0.0862
932.631,0.1903,932.631,0.2545,932.631,0.0843
932.8024,0.1897,932.8024,0.2516,932.8024,0.0857
932.9739,0.1907,932.9739,0.2504,932.9739,0.0863
933.1453,0.1882,933.1453,0.2534,933.1453,0.0845
933.3168,0.192,933.3168,0.2513,933.3168,0.0835
933.4882,0.187,933.4882,0.2493,933.4882,0.0828
933.6595,0.1906,933.6595,0.2515,933.6595,0.0878
933.8309,0.1907,933.8309,0.2496,933.8309,0.0846
934.0023,0.1917,934.0023,0.2528,934.0023,0.0843
934.1736,0.191,934.1736,0.256,934.1736,0.0852
934.3449,0.1871,934.3449,0.251,934.3449,0.0852
934.5162,0.1905,934.5162,0.2532,934.5162,0.0838
934.6875,0.1905,934.6875,0.2534,934.6875,0.0884
934.8587,0.1892,934.8587,0.2515,934.8587,0.0805
935.03,0.1897,935.03,0.2524,935.03,0.0841
935.2012,0.1905,935.2012,0.2473,935.2012,0.0868
935.3724,0.1888,935.3724,0.2494,935.3724,0.0847
935.5436,0.1896,935.5436,0.2475,935.5436,0.0862
935.7148,0.1887,935.7148,0.2507,935.7148,0.0851
935.8859,0.1938,935.8859,0.2527,935.8859,0.0843
936.0571,0.191,936.0571,0.2504,936.0571,0.0869
936.2282,0.1866,936.2282,0.2513,936.2282,0.0857
936.3993,0.1896,936.3993,0.2517,936.3993,0.0865
936.5704,0.1894,936.5704,0.2496,936.5704,0.0868
936.7415,0.193,936.7415,0.2475,936.7415,0.0835
936.9125,0.1859,936.9125,0.2542,936.9125,0.0878
937.0835,0.1912,937.0835,0.2473,937.0835,0.0841
937.2546,0.193,937.2546,0.2501,937.2546,0.0846
937.4256,0.1904,937.4256,0.2507,937.4256,0.0845
937.5965,0.1871,937.5965,0.2479,937.5965,0.0844
937.7675,0.1895,937.7675,0.2524,937.7675,0.0843
937.9384,0.1861,937.9384,0.2485,937.9384,0.0843
938.1094,0.1871,938.1094,0.2495,938.1094,0.0874
938.2803,0.1908,938.2803,0.2492,938.2803,0.0868
938.4512,0.1877,938.4512,0.2454,938.4512,0.0835
938.622,0.1907,938.622,0.2483,938.622,0.0842
938.7929,0.1885,938.7929,0.2488,938.7929,0.0835
938.9637,0.1898,938.9637,0.2483,938.9637,0.0852
939.1346,0.1856,939.1346,0.2484,939.1346,0.0853
939.3054,0.1861,939.3054,0.248,939.3054,0.0834
939.4762,0.188,939.4762,0.2482,939.4762,0.085
939.6469,0.192,939.6469,0.2482,939.6469,0.0835
939.8177,0.1896,939.8177,0.2485,939.8177,0.0861
939.9884,0.187,939.9884,0.2468,939.9884,0.0853
940.1591,0.1895,940.1591,0.246,940.1591,0.084
940.3298,0.1879,940.3298,0.2467,940.3298,0.0836
940.5005,0.1855,940.5005,0.246,940.5005,0.0877
940.6712,0.1881,940.6712,0.2464,940.6712,0.0857
940.8418,0.1876,940.8418,0.2474,940.8418,0.0834
941.0124,0.1871,941.0124,0.2461,941.0124,0.0863
941.1831,0.1868,941.1831,0.2447,941.1831,0.0841
941.3536,0.1874,941.3536,0.2476,941.3536,0.0846
941.5242,0.1867,941.5242,0.2486,941.5242,0.0851
941.6948,0.1867,941.6948,0.2504,941.6948,0.0841
941.8653,0.1887,941.8653,0.2442,941.8653,0.0857
942.0358,0.186,942.0358,0.2479,942.0358,0.0834
942.2063,0.1868,942.2063,0.2494,942.2063,0.0846
942.3768,0.1847,942.3768,0.2495,942.3768,0.0868
942.5473,0.1891,942.5473,0.2431,942.5473,0.0854
942.7178,0.188,942.7178,0.243,942.7178,0.0829
942.8882,0.1874,942.8882,0.2447,942.8882,0.0859
943.0586,0.1862,943.0586,0.244,943.0586,0.0839
943.229,0.1895,943.229,0.2465,943.229,0.0828
943.3994,0.1864,943.3994,0.2439,943.3994,0.0864
943.5698,0.1883,943.5698,0.2431,943.5698,0.082
943.7401,0.1878,943.7401,0.2438,943.7401,0.0843
943.9104,0.1896,943.9104,0.2467,943.9104,0.0827
944.0807,0.1879,944.0807,0.2415,944.0807,0.0841
944.251,0.1859,944.251,0.246,944.251,0.084
944.4213,0.1869,944.4213,0.249,944.4213,0.0851
944.5916,0.1852,944.5916,0.2464,944.5916,0.0832
944.7618,0.1839,944.7618,0.2458,944.7618,0.0816
944.932,0.1857,944.932,0.2457,944.932,0.0841
945.1022,0.1841,945.1022,0.2443,945.1022,0.0819
945.2724,0.1887,945.2724,0.2408,945.2724,0.0833
945.4426,0.1818,945.4426,0.2402,945.4426,0.0838
945.6127,0.186,945.6127,0.247,945.6127,0.0839
945.7829,0.1873,945.7829,0.2411,945.7829,0.083
945.953,0.1867,945.953,0.2485,945.953,0.0823
946.1231,0.188,946.1231,0.2435,946.1231,0.0825
946.2932,0.1888,946.2932,0.2401,946.2932,0.0861
946.4632,0.1819,946.4632,0.2405,946.4632,0.0837
946.6333,0.1837,946.6333,0.2431,946.6333,0.0842
946.8033,0.185,946.8033,0.2461,946.8033,0.0855
946.9733,0.1866,946.9733,0.2456,946.9733,0.0818
947.1433,0.1838,947.1433,0.2445,947.1433,0.0838
947.3133,0.1865,947.3133,0.2428,947.3133,0.0832
947.4832,0.1854,947.4832,0.2446,947.4832,0.0844
947.6532,0.1858,947.6532,0.241,947.6532,0.0851
947.8231,0.1883,947.8231,0.2458,947.8231,0.0791
947.993,0.1863,947.993,0.2449,947.993,0.0848
948.1629,0.1827,948.1629,0.2419,948.1629,0.0838
948.3327,0.1863,948.3327,0.2438,948.3327,0.0823
948.5026,0.187,948.5026,0.2399,948.5026,0.0847
948.6724,0.1843,948.6724,0.2422,948.6724,0.0836
948.8422,0.1832,948.8422,0.2427,948.8422,0.0851
949.012,0.1825,949.012,0.2427,949.012,0.0834
949.1818,0.1851,949.1818,0.2382,949.1818,0.0836
949.3516,0.1803,949.3516,0.2413,949.3516,0.0804
949.5213,0.1824,949.5213,0.2422,949.5213,0.0773
949.691,0.1859,949.691,0.2392,949.691,0.0817
949.8608,0.1861,949.8608,0.2406,949.8608,0.0832
950.0304,0.1833,950.0304,0.2416,950.0304,0.0811
950.2001,0.1805,950.2001,0.2397,950.2001,0.0821
950.3698,0.1887,950.3698,0.2374,950.3698,0.0816
950.5394,0.1856,950.5394,0.2433,950.5394,0.082
950.709,0.1849,950.709,0.2424,950.709,0.0829
950.8786,0.1833,950.8786,0.2401,950.8786,0.0839
951.0482,0.1835,951.0482,0.2382,951.0482,0.0821
951.2178,0.1815,951.2178,0.2438,951.2178,0.0812
951.3873,0.1814,951.3873,0.2404,951.3873,0.0853
951.5569,0.1803,951.5569,0.2409,951.5569,0.0807
951.7264,0.183,951.7264,0.2411,951.7264,0.0835
951.8959,0.1813,951.8959,0.2388,951.8959,0.0816
952.0653,0.1823,952.0653,0.2366,952.0653,0.0808
952.2348,0.1842,952.2348,0.24,952.2348,0.0823
952.4042,0.1811,952.4042,0.242,952.4042,0.0826
952.5737,0.182,952.5737,0.2393,952.5737,0.0824
952.7431,0.1843,952.7431,0.2402,952.7431,0.0842
952.9125,0.1799,952.9125,0.2398,952.9125,0.0825
953.0818,0.1857,953.0818,0.2393,953.0818,0.0818
953.2512,0.1807,953.2512,0.2414,953.2512,0.0831
953.4205,0.1832,953.4205,0.2418,953.4205,0.083
953.5898,0.176,953.5898,0.2418,953.5898,0.084
953.7591,0.1839,953.7591,0.2385,953.7591,0.0847
953.9284,0.1804,953.9284,0.2378,953.9284,0.0821
954.0977,0.181,954.0977,0.2362,954.0977,0.0841
954.2669,0.184,954.2669,0.2396,954.2669,0.0836
954.4361,0.1827,954.4361,0.2356,954.4361,0.0865
954.6054,0.1828,954.6054,0.2398,954.6054,0.0808
954.7745,0.1811,954.7745,0.2412,954.7745,0.0814
954.9437,0.1803,954.9437,0.243,954.9437,0.0832
955.1129,0.1847,955.1129,0.242,955.1129,0.082
955.282,0.1791,955.282,0.2388,955.282,0.0843
955.4511,0.1815,955.4511,0.2384,955.4511,0.0821
955.6202,0.1772,955.6202,0.2376,955.6202,0.0834
955.7893,0.1807,955.7893,0.241,955.7893,0.0821
955.9584,0.1833,955.9584,0.238,955.9584,0.0806
956.1274,0.1775,956.1274,0.2381,956.1274,0.0871
956.2965,0.1812,956.2965,0.2412,956.2965,0.0831
956.4655,0.1807,956.4655,0.2352,956.4655,0.0802
956.6345,0.1803,956.6345,0.2377,956.6345,0.0847
956.8035,0.188,956.8035,0.2377,956.8035,0.0836
956.9724,0.1796,956.9724,0.2378,956.9724,0.0782
957.1414,0.1817,957.1414,0.2389,957.1414,0.0835
957.3103,0.18,957.3103,0.2347,957.3103,0.0809
957.4792,0.1846,957.4792,0.2379,957.4792,0.0843
957.6481,0.1837,957.6481,0.2345,957.6481,0.0763
957.8169,0.1826,957.8169,0.2366,957.8169,0.0844
957.9858,0.178,957.9858,0.2374,957.9858,0.0799
958.1546,0.1828,958.1546,0.2381,958.1546,0.083
958.3234,0.1792,958.3234,0.2394,958.3234,0.0845
958.4922,0.1771,958.4922,0.2407,958.4922,0.0831
958.661,0.1814,958.661,0.2358,958.661,0.084
958.8298,0.1838,958.8298,0.2433,958.8298,0.0802
958.9985,0.1847,958.9985,0.2388,958.9985,0.0842
959.1673,0.1768,959.1673,0.2394,959.1673,0.0844
959.336,0.1759,959.336,0.236,959.336,0.083
959.5047,0.1833,959.5047,0.2394,959.5047,0.0821
959.6733,0.1814,959.6733,0.2342,959.6733,0.0817
959.842,0.1769,959.842,0.2376,959.842,0.0808
960.0106,0.1821,960.0106,0.2356,960.0106,0.0817
960.1792,0.1837,960.1792,0.2347,960.1792,0.0815
960.3478,0.1769,960.3478,0.2339,960.3478,0.0816
960.5164,0.179,960.5164,0.2352,960.5164,0.0867
960.685,0.1812,960.685,0.2372,960.685,0.0811
960.8535,0.1803,960.8535,0.2375,960.8535,0.081
961.0221,0.1789,961.0221,0.2356,961.0221,0.0841
961.1906,0.1779,961.1906,0.2375,961.1906,0.0837
961.3591,0.1804,961.3591,0.2349,961.3591,0.082
961.5276,0.1791,961.5276,0.2326,961.5276,0.0785
961.696,0.1804,961.696,0.2337,961.696,0.0841
961.8645,0.1793,961.8645,0.2352,961.8645,0.082
962.0329,0.1803,962.0329,0.2369,962.0329,0.081
962.2013,0.1826,962.2013,0.2329,962.2013,0.0848
962.3697,0.1794,962.3697,0.233,962.3697,0.0812
962.538,0.1823,962.538,0.237,962.538,0.0791
962.7064,0.1756,962.7064,0.233,962.7064,0.0836
962.8747,0.1882,962.8747,0.2362,962.8747,0.0841
963.043,0.1734,963.043,0.2311,963.043,0.0778
963.2113,0.1766,963.2113,0.2376,963.2113,0.0861
963.3796,0.1794,963.3796,0.2343,963.3796,0.0807
963.5479,0.1818,963.5479,0.2356,963.5479,0.0742
963.7161,0.1762,963.7161,0.2317,963.7161,0.0825
963.8843,0.1834,963.8843,0.238,963.8843,0.0817
964.0525,0.1811,964.0525,0.2326,964.0525,0.0823
964.2207,0.1786,964.2207,0.236,964.2207,0.0781
964.3889,0.1776,964.3889,0.2381,964.3889,0.0825
964.5571,0.1754,964.5571,0.2278,964.5571,0.0811
964.7252,0.1768,964.7252,0.2321,964.7252,0.0797
964.8933,0.1808,964.8933,0.2373,964.8933,0.0807
965.0614,0.1773,965.0614,0.2276,965.0614,0.0818
965.2295,0.1834,965.2295,0.2274,965.2295,0.0816
965.3976,0.1738,965.3976,0.2326,965.3976,0.0802
965.5656,0.1756,965.5656,0.2327,965.5656,0.0811
965.7336,0.1801,965.7336,0.2306,965.7336,0.0819
965.9016,0.1827,965.9016,0.2355,965.9016,0.08
966.0696,0.1773,966.0696,0.2308,966.0696,0.0832
966.2376,0.1851,966.2376,0.2315,966.2376,0.0823
966.4055,0.1775,966.4055,0.2318,966.4055,0.0818
966.5735,0.1797,966.5735,0.236,966.5735,0.0831
966.7414,0.1805,966.7414,0.2355,966.7414,0.0777
966.9093,0.179,966.9093,0.2313,966.9093,0.0795
967.0772,0.1774,967.0772,0.2316,967.0772,0.0783
967.2451,0.1679,967.2451,0.2354,967.2451,0.0786
967.4129,0.1757,967.4129,0.2296,967.4129,0.0812
967.5807,0.1737,967.5807,0.2305,967.5807,0.0787
967.7485,0.1815,967.7485,0.2353,967.7485,0.0775
967.9163,0.1778,967.9163,0.2258,967.9163,0.0807
968.0841,0.1795,968.0841,0.2373,968.0841,0.0806
968.2519,0.1734,968.2519,0.2314,968.2519,0.0799
968.4196,0.1761,968.4196,0.2359,968.4196,0.0838
968.5873,0.1706,968.5873,0.2345,968.5873,0.0809
968.755,0.1797,968.755,0.236,968.755,0.0854
968.9227,0.1788,968.9227,0.231,968.9227,0.0794
969.0904,0.1841,969.0904,0.2361,969.0904,0.0772
969.258,0.1802,969.258,0.2341,969.258,0.08
969.4257,0.1754,969.4257,0.2307,969.4257,0.0838
969.5933,0.1776,969.5933,0.2285,969.5933,0.0782
969.7609,0.1738,969.7609,0.2294,969.7609,0.0841
969.9284,0.1842,969.9284,0.2326,969.9284,0.0799
970.096,0.1747,970.096,0.2303,970.096,0.0793
970.2635,0.1774,970.2635,0.2343,970.2635,0.0833
970.4311,0.1776,970.4311,0.2308,970.4311,0.0793
970.5986,0.1743,970.5986,0.2282,970.5986,0.084
970.766,0.1809,970.766,0.2252,970.766,0.0739
970.9335,0.1763,970.9335,0.2295,970.9335,0.081
971.101,0.18,971.101,0.2305,971.101,0.0813
971.2684,0.1738,971.2684,0.2312,971.2684,0.0817
971.4358,0.1682,971.4358,0.2301,971.4358,0.0805
971.6032,0.1723,971.6032,0.2292,971.6032,0.085
971.7706,0.1755,971.7706,0.2319,971.7706,0.0783
971.9379,0.1741,971.9379,0.2331,971.9379,0.0814
972.1053,0.1753,972.1053,0.2257,972.1053,0.0839
972.2726,0.184,972.2726,0.2311,972.2726,0.0749
972.4399,0.1686,972.4399,0.2352,972.4399,0.0799
972.6072,0.1697,972.6072,0.2327,972.6072,0.0812
972.7745,0.1762,972.7745,0.2213,972.7745,0.0784
972.9417,0.1691,972.9417,0.232,972.9417,0.0805
973.1089,0.1695,973.1089,0.2279,973.1089,0.0801
973.2762,0.1751,973.2762,0.2263,973.2762,0.086
973.4434,0.1743,973.4434,0.2236,973.4434,0.077
973.6105,0.1694,973.6105,0.2319,973.6105,0.0787
973.7777,0.1715,973.7777,0.2306,973.7777,0.0795
973.9448,0.1734,973.9448,0.2328,973.9448,0.0791
974.112,0.1714,974.112,0.2292,974.112,0.0845
974.2791,0.1744,974.2791,0.2302,974.2791,0.0858
974.4462,0.1805,974.4462,0.2285,974.4462,0.0756
974.6132,0.1826,974.6132,0.2335,974.6132,0.0752
974.7803,0.1721,974.7803,0.2303,974.7803,0.0806
974.9473,0.1726,974.9473,0.2299,974.9473,0.0773
975.1143,0.1772,975.1143,0.22,975.1143,0.075
975.2813,0.1691,975.2813,0.2312,975.2813,0.0807
975.4483,0.1717,975.4483,0.2319,975.4483,0.078
975.6153,0.1793,975.6153,0.2293,975.6153,0.0814
975.7822,0.1768,975.7822,0.2261,975.7822,0.0815
975.9491,0.171,975.9491,0.2262,975.9491,0.0821
976.116,0.1735,976.116,0.23,976.116,0.0755
976.2829,0.181,976.2829,0.2255,976.2829,0.0818
976.4498,0.1732,976.4498,0.2273,976.4498,0.0793
976.6166,0.173,976.6166,0.229,976.6166,0.0727
976.7835,0.1702,976.7835,0.2219,976.7835,0.0791
976.9503,0.1773,976.9503,0.226,976.9503,0.0823
977.1171,0.1741,977.1171,0.227,977.1171,0.0802
977.2839,0.1699,977.2839,0.2279,977.2839,0.0816
977.4506,0.1752,977.4506,0.2267,977.4506,0.08
977.6174,0.1683,977.6174,0.2323,977.6174,0.0764
977.7841,0.1732,977.7841,0.2276,977.7841,0.0806
977.9508,0.1685,977.9508,0.2257,977.9508,0.0803
978.1175,0.1654,978.1175,0.2244,978.1175,0.0822
978.2842,0.1727,978.2842,0.2201,978.2842,0.0797
978.4508,0.1676,978.4508,0.2288,978.4508,0.0728
978.6174,0.1683,978.6174,0.2197,978.6174,0.0783
