Wavelength,Absorbance,Wavelength,Absorbance
1020.1842,0.2008,1020.1842,0.1177
1020.3462,0.1962,1020.3462,0.1115
1020.5081,0.1965,1020.5081,0.12
1020.67,0.2058,1020.67,0.1169
1020.8319,0.2105,1020.8319,0.1257
1020.9937,0.2112,1020.9937,0.1209
1021.1555,0.1994,1021.1555,0.1054
1021.3174,0.1968,1021.3174,0.1139
1021.4792,0.2069,1021.4792,0.1168
1021.6409,0.2063,1021.6409,0.1206
1021.8027,0.225,1021.8027,0.1136
1021.9644,0.2207,1021.9644,0.1276
1022.1262,0.2233,1022.1262,0.117
1022.2879,0.2177,1022.2879,0.1321
1022.4496,0.2146,1022.4496,0.1242
1022.6112,0.2248,1022.6112,0.1259
1022.7729,0.215,1022.7729,0.1283
1022.9345,0.2222,1022.9345,0.1133
1023.0961,0.2141,1023.0961,0.1352
1023.2577,0.198,1023.2577,0.1237
1023.4193,0.2027,1023.4193,0.1283
1023.5808,0.236,1023.5808,0.1091
1023.7424,0.2169,1023.7424,0.1142
1023.9039,0.2237,1023.9039,0.1188
1024.0654,0.2135,1024.0654,0.1262
1024.2269,0.2285,1024.2269,0.1231
1024.3883,0.2186,1024.3883,0.1276
1024.5498,0.2274,1024.5498,0.1224
1024.7112,0.2126,1024.7112,0.1324
1024.8726,0.2229,1024.8726,0.123
1025.034,0.2302,1025.034,0.1245
1025.1953,0.2233,1025.1953,0.1343
1025.3567,0.2235,1025.3567,0.12
1025.518,0.2197,1025.518,0.1357
1025.6793,0.2193,1025.6793,0.1117
1025.8406,0.2296,1025.8406,0.136
1026.0019,0.2415,1026.0019,0.1213
1026.1631,0.2176,1026.1631,0.122
1026.3243,0.2356,1026.3243,0.1179
1026.4856,0.2405,1026.4856,0.1221
1026.6468,0.2202,1026.6468,0.1257
1026.8079,0.2274,1026.8079,0.144
1026.9691,0.2371,1026.9691,0.134
1027.1302,0.2304,1027.1302,0.1401
1027.2913,0.2247,1027.2913,0.1272
1027.4524,0.2229,1027.4524,0.1255
1027.6135,0.2464,1027.6135,0.1263
1027.7746,0.2345,1027.7746,0.1325
1027.9356,0.2267,1027.9356,0.1241
1028.0967,0.2342,1028.0967,0.1404
1028.2577,0.2333,1028.2577,0.1279
1028.4186,0.2227,1028.4186,0.1392
1028.5796,0.2315,1028.5796,0.1417
1028.7406,0.237,1028.7406,0.1342
1028.9015,0.2478,1028.9015,0.1258
1029.0624,0.2438,1029.0624,0.1302
1029.2233,0.2492,1029.2233,0.1295
1029.3842,0.2328,1029.3842,0.1345
1029.545,0.2412,1029.545,0.1234
1029.7058,0.2308,1029.7058,0.1314
1029.8667,0.2456,1029.8667,0.1345
1030.0275,0.2483,1030.0275,0.1348
1030.1882,0.2346,1030.1882,0.1291
1030.349,0.2303,1030.349,0.1348
1030.5097,0.2432,1030.5097,0.1417
1030.6705,0.2338,1030.6705,0.1362
1030.8312,0.2243,1030.8312,0.1265
1030.9918,0.2546,1030.9918,0.1352
1031.1525,0.2541,1031.1525,0.1415
1031.3131,0.2418,1031.3131,0.1418
1031.4738,0.2407,1031.4738,0.137
1031.6344,0.2389,1031.6344,0.1351
1031.795,0.2367,1031.795,0.1331
1031.9555,0.2633,1031.9555,0.1279
1032.1161,0.2608,1032.1161,0.1337
1032.2766,0.2515,1032.2766,0.1344
1032.4371,0.2362,1032.4371,0.1454
1032.5976,0.2483,1032.5976,0.1486
1032.7581,0.2649,1032.7581,0.1385
1032.9185,0.2448,1032.9185,0.1374
1033.079,0.2655,1033.079,0.1314
1033.2394,0.245,1033.2394,0.1443
1033.3998,0.2565,1033.3998,0.1374
1033.5602,0.2433,1033.5602,0.1466
1033.7205,0.2476,1033.7205,0.1398
1033.8809,0.2462,1033.8809,0.1448
1034.0412,0.2482,1034.0412,0.142
1034.2015,0.2627,1034.2015,0.1329
1034.3618,0.2451,1034.3618,0.1518
1034.522,0.2488,1034.522,0.1476
1034.6823,0.2639,1034.6823,0.144
1034.8425,0.2451,1034.8425,0.1446
1035.0027,0.2572,1035.0027,0.1436
1035.1629,0.2353,1035.1629,0.1418
1035.3231,0.2544,1035.3231,0.1366
1035.4832,0.2413,1035.4832,0.1376
1035.6433,0.2607,1035.6433,0.1532
1035.8035,0.2718,1035.8035,0.1461
1035.9635,0.2567,1035.9635,0.1451
1036.1236,0.2525,1036.1236,0.151
1036.2837,0.2698,1036.2837,0.1443
