Wavelength,Absorbance,Wavelength,Absorabnce,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Pur,4x Pur
898.5127,0.1272,898.5127,0.1495,898.5127,0.3029
898.6876,0.1286,898.6876,0.1486,898.6876,0.2995
898.8625,0.1265,898.8625,0.1523,898.8625,0.2998
899.0373,0.1275,899.0373,0.15,899.0373,0.302
899.2121,0.1254,899.2121,0.1497,899.2121,0.2999
899.3869,0.1275,899.3869,0.1499,899.3869,0.3001
899.5617,0.1264,899.5617,0.147,899.5617,0.2999
899.7365,0.1262,899.7365,0.1488,899.7365,0.2988
899.9112,0.1261,899.9112,0.1484,899.9112,0.2988
900.086,0.1256,900.086,0.1477,900.086,0.2992
900.2607,0.1276,900.2607,0.1471,900.2607,0.2999
900.4354,0.1255,900.4354,0.1477,900.4354,0.2955
900.6101,0.1265,900.6101,0.1486,900.6101,0.3001
900.7847,0.1247,900.7847,0.1482,900.7847,0.3003
900.9594,0.1246,900.9594,0.1456,900.9594,0.2954
901.134,0.1243,901.134,0.147,901.134,0.2961
901.3087,0.1236,901.3087,0.1476,901.3087,0.2963
901.4833,0.1249,901.4833,0.1455,901.4833,0.2978
901.6578,0.1241,901.6578,0.1456,901.6578,0.2971
901.8324,0.122,901.8324,0.1446,901.8324,0.2971
902.007,0.1227,902.007,0.1454,902.007,0.2967
902.1815,0.1233,902.1815,0.1465,902.1815,0.2967
902.356,0.1227,902.356,0.1434,902.356,0.2961
902.5305,0.1243,902.5305,0.1453,902.5305,0.2934
902.705,0.1211,902.705,0.1435,902.705,0.2958
902.8794,0.1217,902.8794,0.1429,902.8794,0.2925
903.0539,0.1217,903.0539,0.1411,903.0539,0.2933
903.2283,0.1193,903.2283,0.1433,903.2283,0.2953
903.4027,0.1214,903.4027,0.1418,903.4027,0.2948
903.5771,0.1216,903.5771,0.1413,903.5771,0.2918
903.7515,0.1215,903.7515,0.1416,903.7515,0.2948
903.9259,0.1198,903.9259,0.1422,903.9259,0.2946
904.1002,0.121,904.1002,0.1397,904.1002,0.2925
904.2745,0.1201,904.2745,0.1423,904.2745,0.2937
904.4488,0.1214,904.4488,0.1407,904.4488,0.2923
904.6231,0.1204,904.6231,0.1408,904.6231,0.2909
904.7974,0.1199,904.7974,0.1404,904.7974,0.2894
904.9717,0.1202,904.9717,0.1406,904.9717,0.2916
905.1459,0.1196,905.1459,0.1388,905.1459,0.2933
905.3201,0.1195,905.3201,0.1413,905.3201,0.2892
905.4943,0.119,905.4943,0.1384,905.4943,0.2907
905.6685,0.1188,905.6685,0.1386,905.6685,0.2896
905.8427,0.1188,905.8427,0.1373,905.8427,0.2906
906.0169,0.1191,906.0169,0.1389,906.0169,0.2894
906.191,0.1187,906.191,0.1369,906.191,0.2896
906.3651,0.1197,906.3651,0.1369,906.3651,0.2883
906.5392,0.1179,906.5392,0.1373,906.5392,0.2875
906.7133,0.1169,906.7133,0.1385,906.7133,0.2899
906.8874,0.1173,906.8874,0.1374,906.8874,0.2876
907.0614,0.1194,907.0614,0.138,907.0614,0.288
907.2355,0.1179,907.2355,0.1371,907.2355,0.2861
907.4095,0.1152,907.4095,0.1357,907.4095,0.2855
907.5835,0.1173,907.5835,0.1379,907.5835,0.2866
907.7575,0.1174,907.7575,0.1367,907.7575,0.2889
907.9314,0.1158,907.9314,0.1367,907.9314,0.2836
908.1054,0.1175,908.1054,0.1365,908.1054,0.2861
908.2793,0.1162,908.2793,0.1358,908.2793,0.286
908.4532,0.114,908.4532,0.1355,908.4532,0.2865
908.6271,0.1162,908.6271,0.1367,908.6271,0.2852
908.801,0.1178,908.801,0.1336,908.801,0.2877
908.9749,0.1156,908.9749,0.134,908.9749,0.2852
909.1487,0.1142,909.1487,0.1346,909.1487,0.2851
909.3226,0.1159,909.3226,0.1311,909.3226,0.2841
909.4964,0.1146,909.4964,0.1317,909.4964,0.2845
909.6702,0.1151,909.6702,0.1333,909.6702,0.286
909.844,0.1146,909.844,0.1334,909.844,0.2828
910.0177,0.1141,910.0177,0.1342,910.0177,0.2828
910.1915,0.1147,910.1915,0.1322,910.1915,0.2814
910.3652,0.1144,910.3652,0.1338,910.3652,0.2835
910.5389,0.1141,910.5389,0.1322,910.5389,0.2796
910.7126,0.1136,910.7126,0.1322,910.7126,0.2815
910.8863,0.1118,910.8863,0.1327,910.8863,0.2814
911.0599,0.1128,911.0599,0.1302,911.0599,0.2809
911.2336,0.1114,911.2336,0.1323,911.2336,0.2825
911.4072,0.1106,911.4072,0.1313,911.4072,0.2823
911.5808,0.1147,911.5808,0.1309,911.5808,0.2787
911.7544,0.1105,911.7544,0.1301,911.7544,0.2841
911.928,0.1102,911.928,0.128,911.928,0.2797
912.1015,0.1089,912.1015,0.1308,912.1015,0.2795
912.2751,0.1128,912.2751,0.1311,912.2751,0.2774
912.4486,0.1123,912.4486,0.1317,912.4486,0.2813
912.6221,0.11,912.6221,0.1303,912.6221,0.2781
912.7956,0.1121,912.7956,0.1294,912.7956,0.2778
912.969,0.1108,912.969,0.1275,912.969,0.2769
913.1425,0.112,913.1425,0.1269,913.1425,0.2778
913.3159,0.1112,913.3159,0.1283,913.3159,0.2778
913.4893,0.11,913.4893,0.1302,913.4893,0.276
913.6627,0.1135,913.6627,0.1262,913.6627,0.2784
913.8361,0.1087,913.8361,0.1258,913.8361,0.2764
914.0095,0.1112,914.0095,0.1272,914.0095,0.2795
914.1828,0.1077,914.1828,0.1261,914.1828,0.2768
914.3562,0.1098,914.3562,0.128,914.3562,0.2775
914.5295,0.1098,914.5295,0.1273,914.5295,0.2773
914.7028,0.1098,914.7028,0.1253,914.7028,0.2747
914.8761,0.1072,914.8761,0.1276,914.8761,0.2745
915.0493,0.1096,915.0493,0.1244,915.0493,0.2755
915.2226,0.1087,915.2226,0.1265,915.2226,0.2757
915.3958,0.1086,915.3958,0.1242,915.3958,0.2745
915.569,0.1093,915.569,0.126,915.569,0.2739
915.7422,0.1085,915.7422,0.1255,915.7422,0.2762
915.9154,0.108,915.9154,0.1249,915.9154,0.274
916.0885,0.1075,916.0885,0.1258,916.0885,0.2738
916.2617,0.1105,916.2617,0.124,916.2617,0.2711
916.4348,0.1092,916.4348,0.1234,916.4348,0.2725
916.6079,0.1071,916.6079,0.1235,916.6079,0.2735
916.781,0.1103,916.781,0.1248,916.781,0.2711
916.9541,0.107,916.9541,0.1244,916.9541,0.2732
917.1271,0.1061,917.1271,0.1223,917.1271,0.2707
917.3002,0.1051,917.3002,0.1224,917.3002,0.2699
917.4732,0.1078,917.4732,0.124,917.4732,0.2711
917.6462,0.1098,917.6462,0.1229,917.6462,0.271
917.8192,0.1068,917.8192,0.1207,917.8192,0.27
917.9921,0.1037,917.9921,0.1231,917.9921,0.2695
918.1651,0.1076,918.1651,0.1212,918.1651,0.2707
918.338,0.1054,918.338,0.1202,918.338,0.2698
918.5109,0.1063,918.5109,0.121,918.5109,0.2689
918.6838,0.1047,918.6838,0.1213,918.6838,0.2694
918.8567,0.1041,918.8567,0.1246,918.8567,0.2706
919.0296,0.1035,919.0296,0.1195,919.0296,0.2705
919.2024,0.1052,919.2024,0.1205,919.2024,0.2696
919.3753,0.1047,919.3753,0.1198,919.3753,0.2698
919.5481,0.1063,919.5481,0.1217,919.5481,0.2661
919.7209,0.1045,919.7209,0.1208,919.7209,0.2657
919.8936,0.1011,919.8936,0.1214,919.8936,0.2674
920.0664,0.1017,920.0664,0.1204,920.0664,0.2649
920.2391,0.1031,920.2391,0.1187,920.2391,0.2679
920.4119,0.104,920.4119,0.1223,920.4119,0.267
920.5846,0.1044,920.5846,0.1189,920.5846,0.267
920.7573,0.1032,920.7573,0.1192,920.7573,0.266
920.9299,0.1033,920.9299,0.121,920.9299,0.2653
921.1026,0.1015,921.1026,0.1186,921.1026,0.2601
921.2752,0.1043,921.2752,0.1173,921.2752,0.2659
921.4479,0.1038,921.4479,0.1218,921.4479,0.2648
921.6205,0.1052,921.6205,0.1191,921.6205,0.2629
921.7931,0.1016,921.7931,0.1178,921.7931,0.263
921.9656,0.1023,921.9656,0.1185,921.9656,0.265
922.1382,0.1009,922.1382,0.1172,922.1382,0.2635
922.3107,0.1045,922.3107,0.1181,922.3107,0.2636
922.4832,0.1017,922.4832,0.1172,922.4832,0.2586
922.6557,0.1028,922.6557,0.1168,922.6557,0.2624
922.8282,0.1003,922.8282,0.1161,922.8282,0.2621
923.0007,0.1041,923.0007,0.1166,923.0007,0.264
923.1731,0.1027,923.1731,0.116,923.1731,0.2616
923.3456,0.1035,923.3456,0.1152,923.3456,0.265
923.518,0.0998,923.518,0.1159,923.518,0.2602
923.6904,0.1024,923.6904,0.1173,923.6904,0.261
923.8628,0.1043,923.8628,0.1134,923.8628,0.2609
924.0351,0.1015,924.0351,0.1176,924.0351,0.2625
924.2075,0.1006,924.2075,0.115,924.2075,0.2619
924.3798,0.104,924.3798,0.1177,924.3798,0.2607
924.5521,0.1017,924.5521,0.1165,924.5521,0.2629
924.7244,0.1007,924.7244,0.1158,924.7244,0.2617
924.8967,0.0975,924.8967,0.1148,924.8967,0.2599
925.0689,0.0984,925.0689,0.114,925.0689,0.264
925.2412,0.101,925.2412,0.1157,925.2412,0.2579
925.4134,0.0999,925.4134,0.1137,925.4134,0.259
925.5856,0.1015,925.5856,0.1123,925.5856,0.2609
925.7578,0.0998,925.7578,0.1129,925.7578,0.2565
925.9299,0.0996,925.9299,0.1146,925.9299,0.2573
926.1021,0.0988,926.1021,0.1122,926.1021,0.2597
926.2742,0.1014,926.2742,0.1144,926.2742,0.2572
926.4463,0.0997,926.4463,0.1143,926.4463,0.2578
926.6184,0.1009,926.6184,0.1143,926.6184,0.2556
926.7905,0.1018,926.7905,0.114,926.7905,0.2595
926.9626,0.0998,926.9626,0.1115,926.9626,0.2581
927.1346,0.098,927.1346,0.1126,927.1346,0.2587
927.3067,0.1024,927.3067,0.1129,927.3067,0.2592
927.4787,0.1004,927.4787,0.1152,927.4787,0.2553
927.6507,0.0974,927.6507,0.1142,927.6507,0.257
927.8227,0.1005,927.8227,0.1112,927.8227,0.2556
927.9946,0.1,927.9946,0.1104,927.9946,0.258
928.1666,0.0976,928.1666,0.1124,928.1666,0.2562
928.3385,0.0988,928.3385,0.1121,928.3385,0.2553
928.5104,0.0985,928.5104,0.1091,928.5104,0.2581
928.6823,0.0964,928.6823,0.1116,928.6823,0.2547
928.8542,0.0977,928.8542,0.1104,928.8542,0.2564
929.026,0.0967,929.026,0.1103,929.026,0.2557
929.1979,0.095,929.1979,0.11,929.1979,0.2538
929.3697,0.099,929.3697,0.1101,929.3697,0.2544
929.5415,0.0995,929.5415,0.107,929.5415,0.2568
929.7133,0.0989,929.7133,0.1099,929.7133,0.251
929.885,0.0981,929.885,0.1099,929.885,0.2533
930.0568,0.0936,930.0568,0.1094,930.0568,0.2529
930.2285,0.0981,930.2285,0.1099,930.2285,0.2521
930.4002,0.0972,930.4002,0.1098,930.4002,0.2542
930.5719,0.0958,930.5719,0.1078,930.5719,0.2517
930.7436,0.0958,930.7436,0.1064,930.7436,0.2518
930.9153,0.0964,930.9153,0.107,930.9153,0.2511
931.0869,0.0954,931.0869,0.1118,931.0869,0.2506
931.2586,0.0955,931.2586,0.1056,931.2586,0.2536
931.4302,0.0947,931.4302,0.1102,931.4302,0.2498
931.6018,0.0978,931.6018,0.1058,931.6018,0.2488
931.7734,0.0968,931.7734,0.1056,931.7734,0.2517
931.9449,0.0958,931.9449,0.1084,931.9449,0.2468
932.1165,0.0944,932.1165,0.1097,932.1165,0.2505
932.288,0.095,932.288,0.1096,932.288,0.2497
932.4595,0.0996,932.4595,0.1118,932.4595,0.2503
932.631,0.096,932.631,0.1065,932.631,0.25
932.8024,0.0959,932.8024,0.1079,932.8024,0.2478
932.9739,0.0935,932.9739,0.1072,932.9739,0.2473
933.1453,0.0925,933.1453,0.1103,933.1453,0.2485
933.3168,0.0951,933.3168,0.1053,933.3168,0.2494
933.4882,0.0962,933.4882,0.1082,933.4882,0.2501
933.6595,0.0956,933.6595,0.1075,933.6595,0.2462
933.8309,0.0934,933.8309,0.1086,933.8309,0.2463
934.0023,0.0917,934.0023,0.1046,934.0023,0.2473
934.1736,0.0937,934.1736,0.1067,934.1736,0.2487
934.3449,0.0931,934.3449,0.1085,934.3449,0.2433
934.5162,0.093,934.5162,0.1061,934.5162,0.2459
934.6875,0.0919,934.6875,0.1056,934.6875,0.2466
934.8587,0.0899,934.8587,0.1052,934.8587,0.2448
935.03,0.0947,935.03,0.105,935.03,0.2417
935.2012,0.092,935.2012,0.1086,935.2012,0.2432
935.3724,0.0945,935.3724,0.1052,935.3724,0.245
935.5436,0.0943,935.5436,0.1038,935.5436,0.2434
935.7148,0.0944,935.7148,0.1028,935.7148,0.2476
935.8859,0.0914,935.8859,0.1047,935.8859,0.2456
936.0571,0.0928,936.0571,0.1038,936.0571,0.2444
936.2282,0.0906,936.2282,0.1024,936.2282,0.2439
936.3993,0.0937,936.3993,0.1063,936.3993,0.2438
936.5704,0.0939,936.5704,0.1039,936.5704,0.2462
936.7415,0.0923,936.7415,0.1035,936.7415,0.2443
936.9125,0.0951,936.9125,0.1045,936.9125,0.2422
937.0835,0.0909,937.0835,0.1061,937.0835,0.2424
937.2546,0.0928,937.2546,0.1028,937.2546,0.2474
937.4256,0.0923,937.4256,0.1028,937.4256,0.2448
937.5965,0.092,937.5965,0.1048,937.5965,0.2438
937.7675,0.0893,937.7675,0.105,937.7675,0.2397
937.9384,0.0917,937.9384,0.1034,937.9384,0.242
938.1094,0.0905,938.1094,0.1055,938.1094,0.2438
938.2803,0.0902,938.2803,0.1012,938.2803,0.2433
938.4512,0.0894,938.4512,0.1031,938.4512,0.2402
938.622,0.0907,938.622,0.1038,938.622,0.2414
938.7929,0.0952,938.7929,0.1026,938.7929,0.2383
938.9637,0.0889,938.9637,0.1036,938.9637,0.2408
939.1346,0.0923,939.1346,0.1045,939.1346,0.2407
939.3054,0.0909,939.3054,0.1021,939.3054,0.2391
939.4762,0.09,939.4762,0.1013,939.4762,0.2381
939.6469,0.0932,939.6469,0.1036,939.6469,0.2388
939.8177,0.0915,939.8177,0.1021,939.8177,0.2373
939.9884,0.0879,939.9884,0.0989,939.9884,0.2342
940.1591,0.088,940.1591,0.1048,940.1591,0.2388
940.3298,0.0892,940.3298,0.1035,940.3298,0.2347
940.5005,0.0905,940.5005,0.1027,940.5005,0.238
940.6712,0.0905,940.6712,0.1028,940.6712,0.2335
940.8418,0.089,940.8418,0.1018,940.8418,0.2384
941.0124,0.0913,941.0124,0.1014,941.0124,0.2362
941.1831,0.0899,941.1831,0.1032,941.1831,0.2378
941.3536,0.0893,941.3536,0.099,941.3536,0.2359
941.5242,0.0903,941.5242,0.1016,941.5242,0.2342
941.6948,0.0893,941.6948,0.0982,941.6948,0.2372
941.8653,0.0886,941.8653,0.0988,941.8653,0.2363
942.0358,0.0897,942.0358,0.0988,942.0358,0.2371
942.2063,0.088,942.2063,0.0974,942.2063,0.2398
942.3768,0.0937,942.3768,0.0995,942.3768,0.2356
942.5473,0.0907,942.5473,0.1002,942.5473,0.2388
942.7178,0.0925,942.7178,0.0995,942.7178,0.2365
942.8882,0.0898,942.8882,0.098,942.8882,0.2325
943.0586,0.0906,943.0586,0.1006,943.0586,0.2326
943.229,0.087,943.229,0.099,943.229,0.2334
943.3994,0.0893,943.3994,0.1015,943.3994,0.2356
943.5698,0.0878,943.5698,0.0985,943.5698,0.2327
943.7401,0.0887,943.7401,0.0994,943.7401,0.2336
943.9104,0.0885,943.9104,0.1011,943.9104,0.2331
944.0807,0.0864,944.0807,0.1014,944.0807,0.2371
944.251,0.0912,944.251,0.101,944.251,0.2336
944.4213,0.0902,944.4213,0.1009,944.4213,0.2319
944.5916,0.0881,944.5916,0.1005,944.5916,0.2311
944.7618,0.0885,944.7618,0.1002,944.7618,0.2357
944.932,0.0881,944.932,0.0998,944.932,0.2301
945.1022,0.0883,945.1022,0.0985,945.1022,0.2333
945.2724,0.0919,945.2724,0.0992,945.2724,0.23
945.4426,0.0881,945.4426,0.0967,945.4426,0.2334
945.6127,0.0893,945.6127,0.0961,945.6127,0.2308
945.7829,0.091,945.7829,0.0978,945.7829,0.2293
945.953,0.0909,945.953,0.0996,945.953,0.2299
946.1231,0.0931,946.1231,0.0983,946.1231,0.2294
946.2932,0.085,946.2932,0.0999,946.2932,0.2286
946.4632,0.0826,946.4632,0.0961,946.4632,0.2287
946.6333,0.0867,946.6333,0.0998,946.6333,0.2292
946.8033,0.0847,946.8033,0.0954,946.8033,0.2313
946.9733,0.0862,946.9733,0.0983,946.9733,0.2309
947.1433,0.0853,947.1433,0.096,947.1433,0.2243
947.3133,0.0861,947.3133,0.097,947.3133,0.231
947.4832,0.086,947.4832,0.0959,947.4832,0.2319
947.6532,0.0891,947.6532,0.0943,947.6532,0.2315
947.8231,0.0865,947.8231,0.0952,947.8231,0.2305
947.993,0.0875,947.993,0.0938,947.993,0.2302
948.1629,0.0902,948.1629,0.0951,948.1629,0.2294
948.3327,0.0898,948.3327,0.0947,948.3327,0.226
948.5026,0.088,948.5026,0.0982,948.5026,0.2258
948.6724,0.0883,948.6724,0.0998,948.6724,0.2247
948.8422,0.0892,948.8422,0.1012,948.8422,0.2263
949.012,0.0888,949.012,0.0945,949.012,0.2278
949.1818,0.0818,949.1818,0.0997,949.1818,0.2267
949.3516,0.0857,949.3516,0.0949,949.3516,0.2269
949.5213,0.0839,949.5213,0.0956,949.5213,0.2276
949.691,0.0849,949.691,0.0973,949.691,0.225
949.8608,0.0854,949.8608,0.0975,949.8608,0.2257
950.0304,0.0866,950.0304,0.095,950.0304,0.2295
950.2001,0.0859,950.2001,0.0956,950.2001,0.2221
950.3698,0.0889,950.3698,0.0965,950.3698,0.2223
950.5394,0.084,950.5394,0.0931,950.5394,0.2265
950.709,0.0858,950.709,0.0975,950.709,0.2208
950.8786,0.0877,950.8786,0.0976,950.8786,0.2205
951.0482,0.0861,951.0482,0.0987,951.0482,0.2209
951.2178,0.0841,951.2178,0.0976,951.2178,0.2208
951.3873,0.0854,951.3873,0.0995,951.3873,0.2239
951.5569,0.0847,951.5569,0.0951,951.5569,0.2218
951.7264,0.0835,951.7264,0.0945,951.7264,0.2237
951.8959,0.0866,951.8959,0.0949,951.8959,0.2208
952.0653,0.0847,952.0653,0.0944,952.0653,0.2199
952.2348,0.0873,952.2348,0.0946,952.2348,0.2247
952.4042,0.0839,952.4042,0.0956,952.4042,0.2233
952.5737,0.0867,952.5737,0.0981,952.5737,0.221
952.7431,0.0844,952.7431,0.0986,952.7431,0.2179
952.9125,0.0862,952.9125,0.0983,952.9125,0.2186
953.0818,0.0837,953.0818,0.0968,953.0818,0.224
953.2512,0.0852,953.2512,0.0966,953.2512,0.2215
953.4205,0.0848,953.4205,0.0927,953.4205,0.2195
953.5898,0.0816,953.5898,0.1007,953.5898,0.2186
953.7591,0.0842,953.7591,0.0954,953.7591,0.2197
953.9284,0.0822,953.9284,0.094,953.9284,0.2188
954.0977,0.0862,954.0977,0.0931,954.0977,0.2204
954.2669,0.0859,954.2669,0.0955,954.2669,0.2165
954.4361,0.0855,954.4361,0.0927,954.4361,0.2174
954.6054,0.0855,954.6054,0.0976,954.6054,0.2185
954.7745,0.0832,954.7745,0.0934,954.7745,0.2131
954.9437,0.0846,954.9437,0.0993,954.9437,0.2215
955.1129,0.0854,955.1129,0.093,955.1129,0.2187
955.282,0.087,955.282,0.0931,955.282,0.2136
955.4511,0.0816,955.4511,0.0929,955.4511,0.2212
955.6202,0.0791,955.6202,0.0934,955.6202,0.2181
955.7893,0.081,955.7893,0.0935,955.7893,0.2126
955.9584,0.0817,955.9584,0.0922,955.9584,0.2166
956.1274,0.0837,956.1274,0.0943,956.1274,0.2181
956.2965,0.0866,956.2965,0.0898,956.2965,0.2155
956.4655,0.0892,956.4655,0.0908,956.4655,0.2202
956.6345,0.0795,956.6345,0.0917,956.6345,0.2166
956.8035,0.0875,956.8035,0.0946,956.8035,0.2153
956.9724,0.0824,956.9724,0.0948,956.9724,0.2157
957.1414,0.0804,957.1414,0.0973,957.1414,0.2125
957.3103,0.0874,957.3103,0.0958,957.3103,0.2125
957.4792,0.0802,957.4792,0.0962,957.4792,0.213
957.6481,0.0853,957.6481,0.0924,957.6481,0.2129
957.8169,0.0844,957.8169,0.0941,957.8169,0.215
957.9858,0.0839,957.9858,0.0957,957.9858,0.2174
958.1546,0.0846,958.1546,0.0929,958.1546,0.2119
958.3234,0.0821,958.3234,0.0998,958.3234,0.2133
958.4922,0.0883,958.4922,0.0901,958.4922,0.2134
958.661,0.0894,958.661,0.0959,958.661,0.2179
958.8298,0.0828,958.8298,0.0939,958.8298,0.2095
958.9985,0.0863,958.9985,0.0968,958.9985,0.2131
959.1673,0.0845,959.1673,0.0916,959.1673,0.2135
959.336,0.0832,959.336,0.0934,959.336,0.2147
959.5047,0.0889,959.5047,0.0919,959.5047,0.2113
959.6733,0.0812,959.6733,0.0929,959.6733,0.212
959.842,0.0804,959.842,0.0902,959.842,0.2128
960.0106,0.0861,960.0106,0.0957,960.0106,0.2148
960.1792,0.08,960.1792,0.0863,960.1792,0.2122
960.3478,0.0777,960.3478,0.0945,960.3478,0.2132
960.5164,0.0816,960.5164,0.0955,960.5164,0.2105
960.685,0.0805,960.685,0.0937,960.685,0.2078
960.8535,0.0833,960.8535,0.0926,960.8535,0.2099
961.0221,0.0819,961.0221,0.0923,961.0221,0.2079
961.1906,0.0805,961.1906,0.0944,961.1906,0.2141
961.3591,0.087,961.3591,0.0938,961.3591,0.212
961.5276,0.0848,961.5276,0.0964,961.5276,0.2129
961.696,0.0812,961.696,0.092,961.696,0.21
961.8645,0.0866,961.8645,0.0968,961.8645,0.2133
962.0329,0.0789,962.0329,0.0951,962.0329,0.2089
962.2013,0.0818,962.2013,0.0897,962.2013,0.2142
962.3697,0.082,962.3697,0.0898,962.3697,0.2117
962.538,0.082,962.538,0.0912,962.538,0.2113
962.7064,0.0819,962.7064,0.098,962.7064,0.2104
962.8747,0.0807,962.8747,0.0913,962.8747,0.2106
963.043,0.0852,963.043,0.0933,963.043,0.2106
963.2113,0.0803,963.2113,0.0941,963.2113,0.2085
963.3796,0.0782,963.3796,0.0901,963.3796,0.2082
963.5479,0.0818,963.5479,0.0933,963.5479,0.2066
963.7161,0.0813,963.7161,0.0874,963.7161,0.2093
963.8843,0.0824,963.8843,0.0914,963.8843,0.2088
964.0525,0.0787,964.0525,0.0983,964.0525,0.2095
964.2207,0.0829,964.2207,0.0895,964.2207,0.2082
964.3889,0.0761,964.3889,0.0919,964.3889,0.2099
964.5571,0.0836,964.5571,0.0958,964.5571,0.2098
964.7252,0.0817,964.7252,0.0977,964.7252,0.2024
964.8933,0.083,964.8933,0.0904,964.8933,0.2082
965.0614,0.0832,965.0614,0.096,965.0614,0.2106
965.2295,0.0825,965.2295,0.0904,965.2295,0.2071
965.3976,0.0815,965.3976,0.0913,965.3976,0.2024
965.5656,0.0828,965.5656,0.0943,965.5656,0.2071
965.7336,0.0834,965.7336,0.0952,965.7336,0.2067
965.9016,0.0851,965.9016,0.0942,965.9016,0.2074
966.0696,0.0736,966.0696,0.0912,966.0696,0.2061
966.2376,0.0797,966.2376,0.0944,966.2376,0.2085
966.4055,0.0826,966.4055,0.0915,966.4055,0.2038
966.5735,0.08,966.5735,0.0972,966.5735,0.2041
966.7414,0.0833,966.7414,0.0943,966.7414,0.209
966.9093,0.0817,966.9093,0.0917,966.9093,0.2014
967.0772,0.085,967.0772,0.0935,967.0772,0.2036
967.2451,0.0845,967.2451,0.086,967.2451,0.2029
967.4129,0.088,967.4129,0.0893,967.4129,0.2067
967.5807,0.0841,967.5807,0.0896,967.5807,0.202
967.7485,0.0812,967.7485,0.0928,967.7485,0.2008
967.9163,0.082,967.9163,0.0894,967.9163,0.2061
968.0841,0.0803,968.0841,0.0898,968.0841,0.2038
968.2519,0.0789,968.2519,0.0956,968.2519,0.2061
968.4196,0.0788,968.4196,0.0932,968.4196,0.203
968.5873,0.0771,968.5873,0.0872,968.5873,0.2025
968.755,0.0882,968.755,0.0911,968.755,0.2033
968.9227,0.0877,968.9227,0.093,968.9227,0.2034
969.0904,0.0805,969.0904,0.09,969.0904,0.2029
969.258,0.0827,969.258,0.0947,969.258,0.2013
969.4257,0.0765,969.4257,0.0865,969.4257,0.1968
969.5933,0.0761,969.5933,0.0976,969.5933,0.2055
969.7609,0.0757,969.7609,0.1002,969.7609,0.1958
969.9284,0.0817,969.9284,0.0924,969.9284,0.2003
970.096,0.0855,970.096,0.0848,970.096,0.1991
970.2635,0.0834,970.2635,0.0923,970.2635,0.198
970.4311,0.081,970.4311,0.0941,970.4311,0.2031
970.5986,0.0811,970.5986,0.0856,970.5986,0.1946
970.766,0.0758,970.766,0.0959,970.766,0.2035
970.9335,0.0806,970.9335,0.0929,970.9335,0.1944
971.101,0.0799,971.101,0.0929,971.101,0.2007
971.2684,0.0843,971.2684,0.0929,971.2684,0.1994
971.4358,0.0788,971.4358,0.0963,971.4358,0.198
971.6032,0.0828,971.6032,0.0881,971.6032,0.1995
971.7706,0.0753,971.7706,0.0863,971.7706,0.197
971.9379,0.0863,971.9379,0.0959,971.9379,0.1998
972.1053,0.074,972.1053,0.0884,972.1053,0.1947
972.2726,0.0777,972.2726,0.0955,972.2726,0.1965
972.4399,0.0803,972.4399,0.0963,972.4399,0.2018
972.6072,0.0878,972.6072,0.0924,972.6072,0.1992
972.7745,0.0774,972.7745,0.0931,972.7745,0.1942
972.9417,0.0856,972.9417,0.0878,972.9417,0.1955
973.1089,0.0838,973.1089,0.088,973.1089,0.1973
973.2762,0.0805,973.2762,0.0951,973.2762,0.2003
973.4434,0.0879,973.4434,0.0874,973.4434,0.1941
973.6105,0.0828,973.6105,0.0889,973.6105,0.1993
973.7777,0.078,973.7777,0.0879,973.7777,0.1928
973.9448,0.0847,973.9448,0.0972,973.9448,0.191
974.112,0.0803,974.112,0.0869,974.112,0.1988
974.2791,0.0737,974.2791,0.0925,974.2791,0.2044
974.4462,0.0739,974.4462,0.0926,974.4462,0.1951
974.6132,0.0816,974.6132,0.0879,974.6132,0.1986
974.7803,0.0843,974.7803,0.0911,974.7803,0.1944
974.9473,0.0803,974.9473,0.096,974.9473,0.1913
975.1143,0.0798,975.1143,0.0901,975.1143,0.19
975.2813,0.0858,975.2813,0.1004,975.2813,0.197
975.4483,0.0827,975.4483,0.0852,975.4483,0.1944
975.6153,0.0773,975.6153,0.087,975.6153,0.1944
975.7822,0.0816,975.7822,0.086,975.7822,0.2025
975.9491,0.082,975.9491,0.0943,975.9491,0.191
976.116,0.0814,976.116,0.094,976.116,0.1979
976.2829,0.0811,976.2829,0.0945,976.2829,0.1982
976.4498,0.0821,976.4498,0.0944,976.4498,0.1932
976.6166,0.0834,976.6166,0.0913,976.6166,0.1914
976.7835,0.0801,976.7835,0.0939,976.7835,0.1931
976.9503,0.0851,976.9503,0.0889,976.9503,0.2019
977.1171,0.0816,977.1171,0.0922,977.1171,0.194
977.2839,0.0828,977.2839,0.0942,977.2839,0.1971
977.4506,0.0827,977.4506,0.0824,977.4506,0.1916
977.6174,0.0737,977.6174,0.0889,977.6174,0.1891
977.7841,0.0792,977.7841,0.0929,977.7841,0.198
977.9508,0.0819,977.9508,0.0946,977.9508,0.1952
978.1175,0.0895,978.1175,0.0952,978.1175,0.1969
978.2842,0.0847,978.2842,0.0855,978.2842,0.1909
978.4508,0.0803,978.4508,0.0904,978.4508,0.1906
978.6174,0.0748,978.6174,0.0914,978.6174,0.1923
978.7841,0.0825,978.7841,0.0938,978.7841,0.1905
978.9507,0.0854,978.9507,0.0951,978.9507,0.1888
