Wavelength,Absorabnce,Wavelength,Absorbance,Wavelength,Absorbance
[nm],[-],[nm],[-],[nm],[-]
Before Reaction,Before Reaction,After Reaction,After Reaction,4x Purification,4x Purification
979.4503,0.2703,979.4503,0.3665,979.4503,0.1649
979.6169,0.2753,979.6169,0.3638,979.6169,0.1652
979.7834,0.2834,979.7834,0.3693,979.7834,0.1636
979.9499,0.2775,979.9499,0.3637,979.9499,0.1582
980.1163,0.277,980.1163,0.3608,980.1163,0.1642
980.2828,0.2726,980.2828,0.3591,980.2828,0.1651
980.4492,0.2794,980.4492,0.364,980.4492,0.1625
980.6156,0.2673,980.6156,0.3585,980.6156,0.1629
980.782,0.2801,980.782,0.3703,980.782,0.1642
980.9484,0.2642,980.9484,0.3643,980.9484,0.1647
981.1148,0.2692,981.1148,0.3506,981.1148,0.1663
981.2811,0.2754,981.2811,0.3598,981.2811,0.1561
981.4474,0.2705,981.4474,0.3536,981.4474,0.1608
981.6137,0.275,981.6137,0.3623,981.6137,0.1629
981.78,0.2748,981.78,0.3692,981.78,0.1561
981.9463,0.2791,981.9463,0.3623,981.9463,0.1611
982.1125,0.2809,982.1125,0.3557,982.1125,0.1606
982.2788,0.2803,982.2788,0.3598,982.2788,0.1572
982.445,0.2818,982.445,0.3591,982.445,0.159
982.6112,0.2755,982.6112,0.3637,982.6112,0.1559
982.7774,0.2754,982.7774,0.3471,982.7774,0.1598
982.9435,0.2631,982.9435,0.3629,982.9435,0.163
983.1097,0.2706,983.1097,0.3615,983.1097,0.1649
983.2758,0.2751,983.2758,0.3543,983.2758,0.1632
983.4419,0.2671,983.4419,0.372,983.4419,0.163
983.608,0.2715,983.608,0.3494,983.608,0.1539
983.774,0.2702,983.774,0.36,983.774,0.1571
983.9401,0.2773,983.9401,0.3468,983.9401,0.1589
984.1061,0.2773,984.1061,0.3576,984.1061,0.157
984.2721,0.2843,984.2721,0.3624,984.2721,0.164
984.4381,0.2696,984.4381,0.3433,984.4381,0.164
984.6041,0.2586,984.6041,0.3521,984.6041,0.1562
984.7701,0.262,984.7701,0.3574,984.7701,0.1558
984.936,0.2707,984.936,0.3614,984.936,0.1667
985.1019,0.2687,985.1019,0.3555,985.1019,0.1547
985.2678,0.2626,985.2678,0.37,985.2678,0.1629
985.4337,0.2705,985.4337,0.3487,985.4337,0.1572
985.5996,0.2665,985.5996,0.3622,985.5996,0.1561
985.7654,0.2704,985.7654,0.3454,985.7654,0.1555
985.9313,0.2655,985.9313,0.349,985.9313,0.1562
986.0971,0.2704,986.0971,0.3636,986.0971,0.1565
986.2629,0.2698,986.2629,0.3442,986.2629,0.1583
986.4286,0.2745,986.4286,0.3558,986.4286,0.1545
986.5944,0.2808,986.5944,0.3553,986.5944,0.1633
986.7601,0.2723,986.7601,0.3435,986.7601,0.1594
986.9259,0.2645,986.9259,0.3673,986.9259,0.1659
987.0916,0.2592,987.0916,0.3493,987.0916,0.1597
987.2572,0.2746,987.2572,0.3629,987.2572,0.1627
987.4229,0.2708,987.4229,0.3465,987.4229,0.1539
987.5886,0.2601,987.5886,0.3711,987.5886,0.1533
987.7542,0.2626,987.7542,0.3408,987.7542,0.1587
987.9198,0.2688,987.9198,0.3461,987.9198,0.1497
988.0854,0.2625,988.0854,0.3479,988.0854,0.1579
988.251,0.2608,988.251,0.3555,988.251,0.1522
988.4165,0.2685,988.4165,0.3559,988.4165,0.1581
988.5821,0.26,988.5821,0.3704,988.5821,0.157
988.7476,0.2704,988.7476,0.353,988.7476,0.1606
988.9131,0.2695,988.9131,0.3607,988.9131,0.164
989.0786,0.2699,989.0786,0.3459,989.0786,0.1532
989.244,0.2594,989.244,0.3581,989.244,0.1504
989.4095,0.2707,989.4095,0.3687,989.4095,0.1557
989.5749,0.2668,989.5749,0.3597,989.5749,0.1543
989.7403,0.2679,989.7403,0.3541,989.7403,0.1454
989.9057,0.2613,989.9057,0.3441,989.9057,0.1606
990.0711,0.2671,990.0711,0.3604,990.0711,0.1585
990.2364,0.2623,990.2364,0.3414,990.2364,0.1575
990.4018,0.2592,990.4018,0.3486,990.4018,0.1515
990.5671,0.2574,990.5671,0.3592,990.5671,0.1571
990.7324,0.2563,990.7324,0.3615,990.7324,0.1564
990.8977,0.2585,990.8977,0.3503,990.8977,0.1516
991.0629,0.2664,991.0629,0.3516,991.0629,0.1592
991.2282,0.2709,991.2282,0.3547,991.2282,0.1538
991.3934,0.2599,991.3934,0.3471,991.3934,0.1477
991.5586,0.2722,991.5586,0.3534,991.5586,0.1514
991.7238,0.2616,991.7238,0.3532,991.7238,0.1604
991.8889,0.2546,991.8889,0.3603,991.8889,0.1631
992.0541,0.2687,992.0541,0.3538,992.0541,0.1589
992.2192,0.2543,992.2192,0.349,992.2192,0.1611
992.3843,0.2625,992.3843,0.3425,992.3843,0.1568
992.5494,0.2442,992.5494,0.3565,992.5494,0.1598
992.7145,0.254,992.7145,0.3456,992.7145,0.1514
992.8796,0.273,992.8796,0.3324,992.8796,0.155
993.0446,0.2618,993.0446,0.3238,993.0446,0.1617
993.2096,0.2648,993.2096,0.3561,993.2096,0.1509
993.3746,0.2671,993.3746,0.3511,993.3746,0.1589
993.5396,0.258,993.5396,0.3308,993.5396,0.1541
993.7046,0.2525,993.7046,0.337,993.7046,0.1536
993.8695,0.2574,993.8695,0.3427,993.8695,0.1655
994.0345,0.2617,994.0345,0.3494,994.0345,0.1589
994.1994,0.2593,994.1994,0.3393,994.1994,0.159
994.3643,0.2656,994.3643,0.3369,994.3643,0.1488
994.5292,0.2686,994.5292,0.3468,994.5292,0.155
994.694,0.246,994.694,0.3313,994.694,0.1566
994.8589,0.2672,994.8589,0.3633,994.8589,0.1565
995.0237,0.3144,995.0237,0.3293,995.0237,0.1553
995.1885,0.2736,995.1885,0.3521,995.1885,0.1549
995.3533,0.2622,995.3533,0.3473,995.3533,0.1552
995.518,0.2584,995.518,0.3534,995.518,0.1535
995.6828,0.27,995.6828,0.3431,995.6828,0.15
995.8475,0.2621,995.8475,0.3344,995.8475,0.1566
996.0122,0.2617,996.0122,0.3358,996.0122,0.1624
996.1769,0.2583,996.1769,0.3414,996.1769,0.1642
996.3416,0.2559,996.3416,0.3467,996.3416,0.1565
996.5062,0.2624,996.5062,0.3478,996.5062,0.1567
996.6709,0.2483,996.6709,0.3341,996.6709,0.1543
996.8355,0.2588,996.8355,0.3301,996.8355,0.1578
997.0001,0.252,997.0001,0.3291,997.0001,0.1443
997.1646,0.266,997.1646,0.3382,997.1646,0.1535
997.3292,0.2603,997.3292,0.3441,997.3292,0.149
997.4938,0.266,997.4938,0.3343,997.4938,0.1544
997.6583,0.2541,997.6583,0.3244,997.6583,0.1724
997.8228,0.2539,997.8228,0.3377,997.8228,0.1443
997.9873,0.2538,997.9873,0.33,997.9873,0.151
998.1517,0.2535,998.1517,0.3442,998.1517,0.144
998.3162,0.255,998.3162,0.3343,998.3162,0.1505
998.4806,0.2701,998.4806,0.3376,998.4806,0.1699
998.645,0.259,998.645,0.343,998.645,0.1485
998.8094,0.2592,998.8094,0.336,998.8094,0.1523
998.9738,0.2544,998.9738,0.3456,998.9738,0.1551
999.1382,0.2713,999.1382,0.3333,999.1382,0.1597
999.3025,0.2578,999.3025,0.3447,999.3025,0.1528
999.4668,0.2645,999.4668,0.333,999.4668,0.1511
999.6311,0.2588,999.6311,0.3278,999.6311,0.1591
999.7954,0.2605,999.7954,0.3423,999.7954,0.1536
999.9597,0.2686,999.9597,0.3376,999.9597,0.1619
1000.1239,0.2624,1000.1239,0.3457,1000.1239,0.1505
1000.2882,0.269,1000.2882,0.3338,1000.2882,0.1492
1000.4524,0.2423,1000.4524,0.3376,1000.4524,0.1541
1000.6166,0.2459,1000.6166,0.3365,1000.6166,0.1663
1000.7807,0.2586,1000.7807,0.3496,1000.7807,0.1592
1000.9449,0.2568,1000.9449,0.3343,1000.9449,0.1516
1001.109,0.2558,1001.109,0.3386,1001.109,0.1524
1001.2731,0.256,1001.2731,0.3125,1001.2731,0.1627
1001.4372,0.2616,1001.4372,0.3254,1001.4372,0.1542
1001.6013,0.2626,1001.6013,0.3457,1001.6013,0.1518
1001.7654,0.2511,1001.7654,0.338,1001.7654,0.1436
1001.9294,0.2455,1001.9294,0.3403,1001.9294,0.1472
1002.0934,0.2446,1002.0934,0.3464,1002.0934,0.1489
1002.2574,0.2551,1002.2574,0.3408,1002.2574,0.1691
1002.4214,0.2414,1002.4214,0.3398,1002.4214,0.1539
1002.5854,0.2522,1002.5854,0.3346,1002.5854,0.1499
1002.7494,0.2561,1002.7494,0.3253,1002.7494,0.1439
1002.9133,0.263,1002.9133,0.337,1002.9133,0.1513
1003.0772,0.2658,1003.0772,0.3544,1003.0772,0.1477
1003.2411,0.2539,1003.2411,0.3472,1003.2411,0.153
1003.405,0.2629,1003.405,0.3308,1003.405,0.1533
1003.5688,0.2633,1003.5688,0.3375,1003.5688,0.1525
1003.7327,0.2636,1003.7327,0.3501,1003.7327,0.1483
1003.8965,0.2405,1003.8965,0.3297,1003.8965,0.157
1004.0603,0.2565,1004.0603,0.3251,1004.0603,0.1627
1004.2241,0.258,1004.2241,0.3418,1004.2241,0.1484
1004.3878,0.2574,1004.3878,0.3251,1004.3878,0.16
1004.5516,0.2631,1004.5516,0.3266,1004.5516,0.1566
1004.7153,0.2472,1004.7153,0.3244,1004.7153,0.1649
1004.879,0.263,1004.879,0.3479,1004.879,0.1489
1005.0427,0.2607,1005.0427,0.3307,1005.0427,0.1529
1005.2064,0.2545,1005.2064,0.3217,1005.2064,0.1547
1005.37,0.2631,1005.37,0.3223,1005.37,0.1526
1005.5337,0.2481,1005.5337,0.3297,1005.5337,0.1673
1005.6973,0.2595,1005.6973,0.3479,1005.6973,0.1666
1005.8609,0.2635,1005.8609,0.3259,1005.8609,0.1644
1006.0245,0.2441,1006.0245,0.3347,1006.0245,0.1649
1006.188,0.2398,1006.188,0.3436,1006.188,0.1409
1006.3516,0.2632,1006.3516,0.3306,1006.3516,0.1589
1006.5151,0.252,1006.5151,0.3378,1006.5151,0.1564
1006.6786,0.2436,1006.6786,0.3465,1006.6786,0.1654
1006.8421,0.2667,1006.8421,0.3307,1006.8421,0.1544
1007.0055,0.2623,1007.0055,0.3494,1007.0055,0.1641
1007.169,0.2442,1007.169,0.328,1007.169,0.1544
1007.3324,0.2561,1007.3324,0.345,1007.3324,0.1549
1007.4958,0.2668,1007.4958,0.3629,1007.4958,0.1577
1007.6592,0.2699,1007.6592,0.3643,1007.6592,0.1487
1007.8226,0.2526,1007.8226,0.3304,1007.8226,0.1596
1007.9859,0.2529,1007.9859,0.3472,1007.9859,0.1649
1008.1493,0.2603,1008.1493,0.3274,1008.1493,0.1615
1008.3126,0.2706,1008.3126,0.3549,1008.3126,0.1541
1008.4759,0.2647,1008.4759,0.3292,1008.4759,0.1493
1008.6392,0.2781,1008.6392,0.3567,1008.6392,0.152
1008.8024,0.254,1008.8024,0.3349,1008.8024,0.1442
1008.9657,0.2658,1008.9657,0.348,1008.9657,0.1612
1009.1289,0.2533,1009.1289,0.3512,1009.1289,0.1527
1009.2921,0.2879,1009.2921,0.3511,1009.2921,0.1683
1009.4553,0.2456,1009.4553,0.3588,1009.4553,0.1597
1009.6185,0.2549,1009.6185,0.3168,1009.6185,0.1666
1009.7816,0.2578,1009.7816,0.3731,1009.7816,0.1588
1009.9447,0.275,1009.9447,0.354,1009.9447,0.1644
1010.1079,0.2632,1010.1079,0.3411,1010.1079,0.1551
1010.271,0.2775,1010.271,0.3731,1010.271,0.1706
1010.434,0.2539,1010.434,0.3589,1010.434,0.1449
1010.5971,0.2877,1010.5971,0.3462,1010.5971,0.152
1010.7601,0.2689,1010.7601,0.3527,1010.7601,0.1581
1010.9231,0.2702,1010.9231,0.342,1010.9231,0.1568
1011.0861,0.2678,1011.0861,0.369,1011.0861,0.1722
1011.2491,0.2804,1011.2491,0.3856,1011.2491,0.156
1011.4121,0.2643,1011.4121,0.3479,1011.4121,0.1656
1011.575,0.283,1011.575,0.3664,1011.575,0.157
1011.738,0.2762,1011.738,0.3644,1011.738,0.1551
1011.9009,0.2824,1011.9009,0.348,1011.9009,0.1753
1012.0637,0.2564,1012.0637,0.393,1012.0637,0.1562
1012.2266,0.2702,1012.2266,0.3623,1012.2266,0.1679
1012.3895,0.2589,1012.3895,0.3944,1012.3895,0.1617
1012.5523,0.2728,1012.5523,0.3835,1012.5523,0.1639
1012.7151,0.2944,1012.7151,0.3479,1012.7151,0.1812
1012.8779,0.2965,1012.8779,0.3467,1012.8779,0.1735
1013.0407,0.2723,1013.0407,0.3671,1013.0407,0.1721
1013.2034,0.2764,1013.2034,0.3599,1013.2034,0.1658
1013.3662,0.2944,1013.3662,0.355,1013.3662,0.193
1013.5289,0.2887,1013.5289,0.375,1013.5289,0.1821
1013.6916,0.2788,1013.6916,0.3459,1013.6916,0.1856
1013.8543,0.2966,1013.8543,0.3896,1013.8543,0.1697
1014.0169,0.2854,1014.0169,0.3818,1014.0169,0.1709
1014.1796,0.2931,1014.1796,0.3852,1014.1796,0.1884
1014.3422,0.2802,1014.3422,0.3891,1014.3422,0.1803
1014.5048,0.2881,1014.5048,0.3809,1014.5048,0.1669
1014.6674,0.2771,1014.6674,0.3844,1014.6674,0.169
1014.83,0.2753,1014.83,0.3911,1014.83,0.1952
1014.9925,0.2855,1014.9925,0.3639,1014.9925,0.1732
1015.1551,0.3046,1015.1551,0.4162,1015.1551,0.1765
1015.3176,0.2863,1015.3176,0.4001,1015.3176,0.1762
1015.4801,0.2866,1015.4801,0.3891,1015.4801,0.167
1015.6425,0.2895,1015.6425,0.3913,1015.6425,0.1824
1015.805,0.2938,1015.805,0.3987,1015.805,0.1681
1015.9674,0.3173,1015.9674,0.398,1015.9674,0.1726
1016.1299,0.312,1016.1299,0.4032,1016.1299,0.1837
1016.2923,0.2924,1016.2923,0.4272,1016.2923,0.1783
1016.4546,0.3043,1016.4546,0.3701,1016.4546,0.1749
1016.617,0.2863,1016.617,0.4228,1016.617,0.1812
1016.7794,0.3112,1016.7794,0.4234,1016.7794,0.1899
1016.9417,0.2989,1016.9417,0.405,1016.9417,0.18
1017.104,0.2956,1017.104,0.4215,1017.104,0.2015
1017.2663,0.3058,1017.2663,0.4323,1017.2663,0.184
1017.4285,0.3225,1017.4285,0.4279,1017.4285,0.1838
1017.5908,0.302,1017.5908,0.4177,1017.5908,0.1902
1017.753,0.3097,1017.753,0.4225,1017.753,0.2008
1017.9152,0.2989,1017.9152,0.4218,1017.9152,0.1865
1018.0774,0.3315,1018.0774,0.4188,1018.0774,0.1893
1018.2396,0.296,1018.2396,0.4074,1018.2396,0.1932
1018.4018,0.3127,1018.4018,0.4302,1018.4018,0.2111
1018.5639,0.3096,1018.5639,0.4251,1018.5639,0.1899
1018.726,0.3039,1018.726,0.4197,1018.726,0.1759
1018.8881,0.3299,1018.8881,0.4249,1018.8881,0.1817
1019.0502,0.3224,1019.0502,0.4058,1019.0502,0.1902
1019.2123,0.3242,1019.2123,0.4296,1019.2123,0.1877
1019.3743,0.3269,1019.3743,0.4137,1019.3743,0.192
1019.5363,0.3067,1019.5363,0.437,1019.5363,0.1833
1019.6983,0.3339,1019.6983,0.467,1019.6983,0.1811
1019.8603,0.3381,1019.8603,0.4111,1019.8603,0.1843
1020.0223,0.3289,1020.0223,0.4317,1020.0223,0.1902
1020.1842,0.3279,1020.1842,0.4389,1020.1842,0.2101
1020.3462,0.3261,1020.3462,0.4272,1020.3462,0.1947
1020.5081,0.3334,1020.5081,0.4429,1020.5081,0.1916
1020.67,0.3453,1020.67,0.4358,1020.67,0.1966
1020.8319,0.351,1020.8319,0.4519,1020.8319,0.1906
1020.9937,0.3474,1020.9937,0.4207,1020.9937,0.229
1021.1555,0.3387,1021.1555,0.4683,1021.1555,0.1998
1021.3174,0.3378,1021.3174,0.4342,1021.3174,0.1892
1021.4792,0.3411,1021.4792,0.4788,1021.4792,0.1972
1021.6409,0.3321,1021.6409,0.4478,1021.6409,0.2162
1021.8027,0.3523,1021.8027,0.4203,1021.8027,0.21
1021.9644,0.3241,1021.9644,0.4498,1021.9644,0.2007
1022.1262,0.3493,1022.1262,0.4787,1022.1262,0.2065
1022.2879,0.335,1022.2879,0.4644,1022.2879,0.2065
1022.4496,0.3487,1022.4496,0.4471,1022.4496,0.202
1022.6112,0.3266,1022.6112,0.4728,1022.6112,0.1952
1022.7729,0.3443,1022.7729,0.4272,1022.7729,0.2219
1022.9345,0.3527,1022.9345,0.4554,1022.9345,0.1826
1023.0961,0.3741,1023.0961,0.4574,1023.0961,0.2015
1023.2577,0.3577,1023.2577,0.451,1023.2577,0.1907
1023.4193,0.3553,1023.4193,0.4683,1023.4193,0.2072
1023.5808,0.3562,1023.5808,0.5215,1023.5808,0.2019
1023.7424,0.3576,1023.7424,0.4947,1023.7424,0.197
1023.9039,0.3715,1023.9039,0.4617,1023.9039,0.215
1024.0654,0.3502,1024.0654,0.4642,1024.0654,0.2213
1024.2269,0.3796,1024.2269,0.4684,1024.2269,0.2029
1024.3883,0.3473,1024.3883,0.4479,1024.3883,0.2019
1024.5498,0.3499,1024.5498,0.5017,1024.5498,0.2308
1024.7112,0.3836,1024.7112,0.4998,1024.7112,0.2198
1024.8726,0.3496,1024.8726,0.495,1024.8726,0.2279
1025.034,0.3525,1025.034,0.4924,1025.034,0.224
1025.1953,0.3659,1025.1953,0.48,1025.1953,0.2096
1025.3567,0.3612,1025.3567,0.5177,1025.3567,0.2014
1025.518,0.3768,1025.518,0.4884,1025.518,0.2129
1025.6793,0.3626,1025.6793,0.4929,1025.6793,0.2276
1025.8406,0.3793,1025.8406,0.4799,1025.8406,0.2466
1026.0019,0.3838,1026.0019,0.5088,1026.0019,0.2092
1026.1631,0.3778,1026.1631,0.5048,1026.1631,0.2055
1026.3243,0.3634,1026.3243,0.5073,1026.3243,0.2194
1026.4856,0.3973,1026.4856,0.5153,1026.4856,0.2135
1026.6468,0.3699,1026.6468,0.5113,1026.6468,0.2252
1026.8079,0.3514,1026.8079,0.5164,1026.8079,0.2293
1026.9691,0.3753,1026.9691,0.5168,1026.9691,0.2262
1027.1302,0.3826,1027.1302,0.5057,1027.1302,0.209
1027.2913,0.3678,1027.2913,0.4978,1027.2913,0.2117
1027.4524,0.3703,1027.4524,0.5248,1027.4524,0.2267
1027.6135,0.3837,1027.6135,0.5137,1027.6135,0.2033
1027.7746,0.3896,1027.7746,0.5024,1027.7746,0.2141
1027.9356,0.3799,1027.9356,0.495,1027.9356,0.2251
1028.0967,0.3773,1028.0967,0.5143,1028.0967,0.2324
1028.2577,0.3776,1028.2577,0.5166,1028.2577,0.2181
1028.4186,0.3888,1028.4186,0.5407,1028.4186,0.2303
1028.5796,0.3866,1028.5796,0.5459,1028.5796,0.2178
1028.7406,0.3842,1028.7406,0.5288,1028.7406,0.2342
1028.9015,0.3695,1028.9015,0.521,1028.9015,0.2278
1029.0624,0.3838,1029.0624,0.5016,1029.0624,0.2336
1029.2233,0.3962,1029.2233,0.5391,1029.2233,0.2213
1029.3842,0.4023,1029.3842,0.5437,1029.3842,0.2539
1029.545,0.3875,1029.545,0.5435,1029.545,0.2334
1029.7058,0.391,1029.7058,0.5154,1029.7058,0.2281
1029.8667,0.3998,1029.8667,0.5542,1029.8667,0.217
1030.0275,0.3838,1030.0275,0.5198,1030.0275,0.2412
1030.1882,0.3786,1030.1882,0.5573,1030.1882,0.2415
1030.349,0.3922,1030.349,0.5231,1030.349,0.2344
1030.5097,0.406,1030.5097,0.5695,1030.5097,0.2373
1030.6705,0.4082,1030.6705,0.5531,1030.6705,0.234
1030.8312,0.3942,1030.8312,0.5387,1030.8312,0.238
1030.9918,0.4077,1030.9918,0.552,1030.9918,0.2554
1031.1525,0.4252,1031.1525,0.5355,1031.1525,0.2378
1031.3131,0.4025,1031.3131,0.519,1031.3131,0.2261
1031.4738,0.4102,1031.4738,0.4974,1031.4738,0.2191
1031.6344,0.4182,1031.6344,0.5559,1031.6344,0.2458
1031.795,0.3877,1031.795,0.58,1031.795,0.2353
1031.9555,0.4097,1031.9555,0.5903,1031.9555,0.242
1032.1161,0.3989,1032.1161,0.551,1032.1161,0.2416
1032.2766,0.4049,1032.2766,0.5492,1032.2766,0.2367
1032.4371,0.3986,1032.4371,0.5657,1032.4371,0.2496
1032.5976,0.421,1032.5976,0.5355,1032.5976,0.2305
1032.7581,0.4032,1032.7581,0.5447,1032.7581,0.2418
1032.9185,0.3914,1032.9185,0.5753,1032.9185,0.2496
1033.079,0.421,1033.079,0.5308,1033.079,0.2436
1033.2394,0.4135,1033.2394,0.5631,1033.2394,0.2579
1033.3998,0.4146,1033.3998,0.5844,1033.3998,0.242
1033.5602,0.4425,1033.5602,0.5889,1033.5602,0.2454
1033.7205,0.459,1033.7205,0.5981,1033.7205,0.2361
1033.8809,0.4101,1033.8809,0.5514,1033.8809,0.2497
1034.0412,0.3839,1034.0412,0.5247,1034.0412,0.2362
1034.2015,0.4382,1034.2015,0.5831,1034.2015,0.2417
1034.3618,0.4136,1034.3618,0.5844,1034.3618,0.2692
1034.522,0.4233,1034.522,0.569,1034.522,0.244
1034.6823,0.4137,1034.6823,0.5578,1034.6823,0.2344
1034.8425,0.4297,1034.8425,0.5861,1034.8425,0.2459
1035.0027,0.4248,1035.0027,0.5704,1035.0027,0.2612
1035.1629,0.4379,1035.1629,0.5806,1035.1629,0.2479
1035.3231,0.4186,1035.3231,0.5816,1035.3231,0.2519
1035.4832,0.4255,1035.4832,0.5318,1035.4832,0.2358
1035.6433,0.4421,1035.6433,0.6095,1035.6433,0.2598
1035.8035,0.4236,1035.8035,0.5651,1035.8035,0.2597
1035.9635,0.4408,1035.9635,0.5863,1035.9635,0.2621
1036.1236,0.4076,1036.1236,0.6204,1036.1236,0.2473
1036.2837,0.4329,1036.2837,0.5564,1036.2837,0.255
